race_id,party,candidate,votes,pct,table_seq,is_winner,cand_key
1998_AL_Governor_REP,REP,Fob James,253965,55.92,2,True,james f
1998_AL_Governor_REP,REP,Winton Blount,200200,44.08,2,False,blount w
1998_AL_Governor_DEM,DEM,Don Siegelman,254507,78.26,3,True,siegelman d
1998_AL_Governor_DEM,DEM,Lenora Pate,53618,16.49,3,False,pate l
1998_AL_Governor_DEM,DEM,Wayne Sowell,10108,3.11,3,False,sowell w
1998_AL_Governor_DEM,DEM,Lee Lamb,6597,2.03,3,False,lamb l
1998_AR_Governor_DEM,DEM,Bill Bristow,129639,55.22,1,True,bristow b
1998_AR_Governor_DEM,DEM,Johnny Hoyt,90057,38.36,1,False,hoyt j
1998_AR_Governor_DEM,DEM,Dirk Anderson,15072,6.42,1,False,anderson d
1998_AR_Governor_REP,REP,Mike Huckabee,64819,63.56,2,True,huckabee m
1998_AR_Governor_REP,REP,Gene McVay,37160,36.44,2,False,mcvay g
1998_AR_Senate_DEM,DEM,Blanche Lincoln,145009,45.5,1,True,lincoln b
1998_AR_Senate_DEM,DEM,Winston Bryant,87183,27.4,1,False,bryant w
1998_AR_Senate_DEM,DEM,Scott Ferguson,44761,14.0,1,False,ferguson s
1998_AR_Senate_DEM,DEM,Nate Coulter,41848,13.1,1,False,coulter n
1998_AR_Senate_REP,REP,Fay Boozman,128929,78.0,2,True,boozman f
1998_AR_Senate_REP,REP,Tom Prince,44006,22.0,2,False,prince t
1998_AZ_Governor_DEM,DEM,Paul Johnson,109044,100.0,1,True,johnson p
1998_AZ_Governor_REP,REP,Jane Dee Hull,177324,76.52,2,True,hull j
1998_AZ_Governor_REP,REP,Jim Howl,30699,13.25,2,False,howl j
1998_AZ_Governor_REP,REP,Charles Brown,23710,10.23,2,False,brown c
1998_CA_Senate_DEM,DEM,Barbara Boxer,2574264,92.15,1,True,boxer b
1998_CA_Senate_DEM,DEM,John Pinkerton,219250,7.85,1,False,pinkerton j
1998_CA_Senate_REP,REP,Matt Fong,1292662,45.28,2,True,fong m
1998_CA_Senate_REP,REP,Darrell Issa,1142567,40.02,2,False,issa d
1998_CA_Senate_REP,REP,Frank Riggs,295886,10.36,2,False,riggs f
1998_CA_Senate_REP,REP,John M. Brown,48941,1.71,2,False,brown j
1998_CA_Senate_REP,REP,Mark Raus,45480,1.59,2,False,raus m
1998_CA_Senate_REP,REP,Linh Dao,29241,1.02,2,False,dao l
1998_CO_Governor_DEM,DEM,Gail Schoettler,80038,55.51,1,True,schoettler g
1998_CO_Governor_DEM,DEM,Mike Feeley,64034,44.41,1,False,feeley m
1998_CO_Governor_DEM,DEM,Write-ins,125,0.09,1,False,writeins
1998_CO_Governor_REP,REP,Bill Owens,126816,59.2,2,True,owens b
1998_CO_Governor_REP,REP,Tom Norton,87214,40.71,2,False,norton t
1998_CO_Governor_REP,REP,Write-ins,186,0.09,2,False,writeins
1998_CO_Senate_DEM,DEM,Dottie Lamm,84929,57.98,1,True,lamm d
1998_CO_Senate_DEM,DEM,Gil Romero,61548,42.02,1,False,romero g
1998_CO_Senate_REP,REP,Ben Nighthorse Campbell,154702,70.62,2,True,campbell b
1998_CO_Senate_REP,REP,Bill Eggert,64347,29.38,2,False,eggert b
1998_FL_Governor_DEM,DEM,Buddy MacKay,1244044,100.0,1,True,mackay b
1998_FL_Governor_REP,REP,Jeb Bush,998566,100.0,2,True,bush j
1998_FL_Senate_DEM,DEM,Bob Graham,909349,100.0,1,True,graham b
1998_FL_Senate_REP,REP,Charlie Crist,365894,66.4,2,True,crist c
1998_FL_Senate_REP,REP,Andy Martin,184739,33.6,2,False,martin a
1998_GA_Governor_DEM,DEM,Roy Barnes,221651,82.9,2,True,barnes r
1998_GA_Governor_DEM,DEM,Lewis A. Massey,45735,17.1,2,False,massey l
1998_GA_Governor_REP,REP,Guy Millner,210845,50.38,3,True,millner g
1998_GA_Governor_REP,REP,Mike Bowers,167074,39.92,3,False,bowers m
1998_GA_Governor_REP,REP,Nancy Schaefer,32315,7.72,3,False,schaefer n
1998_GA_Governor_REP,REP,Bruce Hatfield,8308,1.98,3,False,hatfield b
1998_GA_Senate_DEM,DEM,Michael Coles,312765,76.14,1,True,coles m
1998_GA_Senate_DEM,DEM,Jimmy Allen Boyd,98020,23.86,1,False,boyd j
1998_HI_Governor_DEM,DEM,Ben Cayetano,95797,86.4,1,True,cayetano b
1998_HI_Governor_DEM,DEM,Jim Brewer,6169,5.56,1,False,brewer j
1998_HI_Governor_DEM,DEM,Richard C. S. Ho,3024,2.73,1,False,ho r
1998_HI_Governor_DEM,DEM,Fred K. Tamura,2740,2.47,1,False,tamura f
1998_HI_Governor_DEM,DEM,Raymond N. Onaga,1651,1.49,1,False,onaga r
1998_HI_Governor_DEM,DEM,Miles F. Shiratori,1499,1.35,1,False,shiratori m
1998_HI_Governor_REP,REP,Linda Lingle,109061,69.22,2,True,lingle l
1998_HI_Governor_REP,REP,Frank F. Fasi,48488,30.78,2,False,fasi f
1998_IA_Governor_DEM,DEM,Tom Vilsack,59130,51.2,1,True,vilsack t
1998_IA_Governor_DEM,DEM,Mark McCormick,55950,48.45,1,False,mccormick m
1998_IA_Governor_DEM,DEM,Write-ins,410,0.36,1,False,writeins
1998_IA_Governor_REP,REP,Jim Ross Lightfoot,113499,69.89,2,True,lightfoot j
1998_IA_Governor_REP,REP,David A. Oman,35402,21.8,2,False,oman d
1998_IA_Governor_REP,REP,Paul Pate,13299,8.19,2,False,pate p
1998_IA_Governor_REP,REP,Write-ins,193,0.12,2,False,writeins
1998_IA_Senate_DEM,DEM,David Osterberg,86064,99.45,1,True,osterberg d
1998_IA_Senate_DEM,DEM,Write-ins,476,0.55,1,False,writeins
1998_IA_Senate_REP,REP,Chuck Grassley,149943,99.72,2,True,grassley c
1998_IA_Senate_REP,REP,Write-ins,419,0.28,2,False,writeins
1998_IL_Senate_DEM,DEM,Carol Moseley Braun,666419,100.0,1,True,braun c
1998_IL_Senate_REP,REP,Peter Fitzgerald,372916,51.83,2,True,fitzgerald p
1998_IL_Senate_REP,REP,Loleta Didrickson,346606,48.17,2,False,didrickson l
1998_KS_Governor_DEM,DEM,Tom Sawyer,88248,85.28,1,True,sawyer t
1998_KS_Governor_DEM,DEM,Fred Phelps,15233,14.72,1,False,phelps f
1998_KS_Governor_REP,REP,Bill Graves,225782,72.8,2,True,graves b
1998_KS_Governor_REP,REP,David Miller,84368,27.2,2,False,miller d
1998_KS_Senate_DEM,DEM,Paul Feleciano,58097,58.73,1,True,feleciano p
1998_KS_Senate_DEM,DEM,Todd Covault,40825,41.27,1,False,covault t
1998_KS_Senate_REP,REP,Sam Brownback,255747,100.0,2,True,brownback s
1998_KY_Senate_DEM,DEM,Scotty Baesler,194125,34.16,1,True,baesler s
1998_KY_Senate_DEM,DEM,Charlie Owen,166472,29.29,1,False,owen c
1998_KY_Senate_DEM,DEM,Steve Henry,156576,27.55,1,False,henry s
1998_KY_Senate_DEM,DEM,Jim Brown,19975,3.51,1,False,brown j
1998_KY_Senate_DEM,DEM,David L. Williams,16366,2.88,1,False,williams d
1998_KY_Senate_DEM,DEM,Ken Buchanan Thompson,14778,2.6,1,False,thompson k
1998_KY_Senate_REP,REP,Jim Bunning,152493,74.28,2,True,bunning j
1998_KY_Senate_REP,REP,Barry Metcalf,52798,25.72,2,False,metcalf b
1998_MA_Governor_REP,REP,Paul Cellucci,136258,58.57,1,True,cellucci p
1998_MA_Governor_REP,REP,Joe Malone,95963,41.25,1,False,malone j
1998_MA_Governor_DEM,DEM,Scott Harshbarger,296212,51.35,2,True,harshbarger s
1998_MA_Governor_DEM,DEM,Patricia McGovern,180429,31.28,2,False,mcgovern p
1998_MA_Governor_DEM,DEM,Brian J. Donnelly,98774,17.12,2,False,donnelly b
1998_MD_Governor_DEM,DEM,Parris Glendening,296863,70.09,1,True,glendening p
1998_MD_Governor_DEM,DEM,Eileen M. Rehrmann,56806,13.41,1,False,rehrmann e
1998_MD_Governor_DEM,DEM,Terence McGuire,46124,10.89,1,False,mcguire t
1998_MD_Governor_DEM,DEM,Lawrence K. Freeman,23752,5.61,1,False,freeman l
1998_MD_Governor_REP,REP,Ellen Sauerbrey,175633,81.03,2,True,sauerbrey e
1998_MD_Governor_REP,REP,Charles I. Ecker,41126,18.97,2,False,ecker c
1998_MD_Senate_DEM,DEM,Barbara A. Mikulski,349382,84.36,1,True,mikulski b
1998_MD_Senate_DEM,DEM,Ann L. Mallory,43120,10.41,1,False,mallory a
1998_MD_Senate_DEM,DEM,Kauko H. Kokkonen,21658,5.23,1,False,kokkonen k
1998_MD_Senate_REP,REP,Ross Z. Pierpont,32691,18.4,2,True,pierpont r
1998_MD_Senate_REP,REP,John Taylor,22855,12.87,2,False,taylor j
1998_MD_Senate_REP,REP,Michael Gloth,19926,11.22,2,False,gloth m
1998_MD_Senate_REP,REP,Kenneth Wayman,16505,9.29,2,False,wayman k
1998_MD_Senate_REP,REP,Bradlyn McClanahan,16439,9.25,2,False,mcclanahan b
1998_MD_Senate_REP,REP,Howard David Greyber,16177,9.11,2,False,greyber h
1998_MD_Senate_REP,REP,John Stafford,15031,8.46,2,False,stafford j
1998_MD_Senate_REP,REP,George Liebmann,14440,8.13,2,False,liebmann g
1998_MD_Senate_REP,REP,Barry Steve Asbury,11881,6.69,2,False,asbury b
1998_MD_Senate_REP,REP,Thomas Scott,11707,6.59,2,False,scott t
1998_ME_Governor_DEM,DEM,Thomas J. Connolly,36954,81.72,1,True,connolly t
1998_ME_Governor_DEM,DEM,Joseph Ricci,8264,18.28,1,False,ricci j
1998_ME_Governor_REP,REP,"James B. Longley, Jr.",38192,66.04,2,True,longley j
1998_ME_Governor_REP,REP,Henry L. Joy,11411,19.73,2,False,joy h
1998_ME_Governor_REP,REP,Leo G. Martin,8229,14.23,2,False,martin l
1998_MI_Governor_REP,REP,John Engler,477628,89.6,1,True,engler j
1998_MI_Governor_REP,REP,Gary Artinian,55453,10.4,1,False,artinian g
1998_MI_Governor_DEM,DEM,Geoffrey Fieger,300458,41.18,2,True,fieger g
1998_MI_Governor_DEM,DEM,Larry Owen,272360,37.33,2,False,owen l
1998_MI_Governor_DEM,DEM,Doug Ross,156847,21.5,2,False,ross d
1998_MN_Governor_REP,REP,Norm Coleman,127957,91.32,2,True,coleman n
1998_MN_Governor_REP,REP,Bill Dahn,12167,8.68,2,False,dahn b
1998_NC_Senate_DEM,DEM,John Edwards,277468,51.38,1,True,edwards j
1998_NC_Senate_DEM,DEM,D. G. Martin,149049,27.6,1,False,martin d
1998_NC_Senate_DEM,DEM,Ella Scarborough,55486,10.28,1,False,scarborough e
1998_NC_Senate_DEM,DEM,Bob Ayers Jr.,22477,4.16,1,False,ayers b
1998_NC_Senate_DEM,DEM,Mike Robinson,20178,3.74,1,False,robinson m
1998_NC_Senate_DEM,DEM,James Carmack,8200,1.52,1,False,carmack j
1998_NC_Senate_DEM,DEM,Gene Gay,7173,1.33,1,False,gay g
1998_NE_Governor_DEM,DEM,Bill Hoppner,72887,65.39,1,True,hoppner b
1998_NE_Governor_DEM,DEM,James D. McFarland,33890,30.41,1,False,mcfarland j
1998_NE_Governor_DEM,DEM,Robb Nimic,1621,1.45,1,False,nimic r
1998_NE_Governor_DEM,DEM,Write-ins,1606,1.44,1,False,writeins
1998_NE_Governor_DEM,DEM,Luis R. Calvillo,1455,1.31,1,False,calvillo l
1998_NE_Governor_REP,REP,Mike Johanns,88173,40.02,2,True,johanns m
1998_NE_Governor_REP,REP,John Breslow,65806,29.87,2,False,breslow j
1998_NE_Governor_REP,REP,Jon Christensen,62107,28.19,2,False,christensen j
1998_NE_Governor_REP,REP,Barry Richards,2036,0.92,2,False,richards b
1998_NE_Governor_REP,REP,Lavern Bartels,1908,0.87,2,False,bartels l
1998_NE_Governor_REP,REP,Write-ins,285,0.13,2,False,writeins
1998_NH_Senate_REP,REP,Judd Gregg,63729,85.48,2,True,gregg j
1998_NH_Senate_REP,REP,Phil Weber,10784,38.21,2,False,weber p
1998_NH_Senate_REP,REP,Write-ins,42,0.06,2,False,writeins
1998_NM_Governor_DEM,DEM,Martin J. Chávez,82147,48.11,1,True,chavez m
1998_NM_Governor_DEM,DEM,Gary K. King,51847,30.37,1,False,king g
1998_NM_Governor_DEM,DEM,Jerry Apodaca,16303,9.55,1,False,apodaca j
1998_NM_Governor_DEM,DEM,Robert E. Vigil,10483,6.14,1,False,vigil r
1998_NM_Governor_DEM,DEM,Reese P. Fullerton,5800,3.4,1,False,fullerton r
1998_NM_Governor_DEM,DEM,Ben Chavez,4127,2.42,1,False,chavez b
1998_NM_Governor_DEM,DEM,Frances Salas,29,0.02,1,False,salas f
1998_NM_Governor_REP,REP,Gary Johnson,64669,100.0,2,True,johnson g
1998_NV_Governor_DEM,DEM,Jan Laverty Jones,62495,59.62,1,True,jones j
1998_NV_Governor_DEM,DEM,Joe Neal,16646,15.88,1,False,neal j
1998_NV_Governor_DEM,DEM,"Patrick Matthew ""Pat"" Fitzpatrick",3468,3.31,1,False,fitzpatrick p
1998_NV_Governor_DEM,DEM,Barbara Scott,3213,3.07,1,False,scott b
1998_NV_Governor_DEM,DEM,Jim Champagne,1964,1.87,1,False,champagne j
1998_NV_Governor_DEM,DEM,"Burvle ""Ed"" Swindle",1591,1.52,1,False,swindle b
1998_NV_Governor_DEM,DEM,Caeser D. Adamson,1178,1.12,1,False,adamson c
1998_NV_Governor_DEM,DEM,John Geremia,781,0.75,1,False,geremia j
1998_NV_Governor_DEM,DEM,Carlo Poliak,630,0.6,1,False,poliak c
1998_NV_Governor_REP,REP,Kenny Guinn,76953,58.14,2,True,guinn k
1998_NV_Governor_REP,REP,Aaron Russo,34251,25.88,2,False,russo a
1998_NV_Governor_REP,REP,Lonnie Hammargren,13410,10.13,2,False,hammargren l
1998_NV_Governor_REP,REP,Bruce Westcott,1956,1.48,2,False,westcott b
1998_NV_Senate_REP,REP,John Ensign,105263,80.57,1,True,ensign j
1998_NV_Senate_REP,REP,Ralph W. Stephens,13679,10.47,1,False,stephens r
1998_NV_Senate_REP,REP,None of these candidates,11704,8.96,1,False,candidates n
1998_NY_Governor_DEM,DEM,Peter Vallone Sr.,416147,56.38,1,True,vallone p
1998_NY_Governor_DEM,DEM,Betsy McCaughey Ross,156592,21.22,1,False,ross b
1998_NY_Governor_DEM,DEM,Charles Hynes,109333,14.81,1,False,hynes c
1998_NY_Governor_DEM,DEM,James LaRocca,56011,7.59,1,False,larocca j
1998_NY_Senate_DEM,DEM,Chuck Schumer,388701,50.84,1,True,schumer c
1998_NY_Senate_DEM,DEM,Geraldine Ferraro,201625,26.37,1,False,ferraro g
1998_NY_Senate_DEM,DEM,Mark Green,145819,19.07,1,False,green m
1998_NY_Senate_DEM,DEM,Eric Ruano-Melendez,28493,3.73,1,False,ruanomelendez e
1998_OH_Governor_DEM,DEM,Lee Fisher,663832,100.0,1,True,fisher l
1998_OH_Governor_REP,REP,Bob Taft,691946,100.0,2,True,taft b
1998_OR_Governor_DEM,DEM,John Kitzhaber,271781,87.74,1,True,kitzhaber j
1998_OR_Governor_DEM,DEM,Dave Foley,23870,7.71,1,False,foley d
1998_OR_Governor_DEM,DEM,Paul Damian Wells,11933,3.85,1,False,wells p
1998_OR_Governor_DEM,DEM,Scattering,2161,0.7,1,False,scattering
1998_OR_Governor_REP,REP,Bill Sizemore,108036,50.35,2,True,sizemore b
1998_OR_Governor_REP,REP,Walter Huss,39186,18.26,2,False,huss w
1998_OR_Governor_REP,REP,Jeffrey Brady,34460,16.06,2,False,brady j
1998_OR_Governor_REP,REP,Bill Spidal,25373,11.83,2,False,spidal b
1998_OR_Governor_REP,REP,Scattering,7510,3.5,2,False,scattering
1998_PA_Governor_DEM,DEM,Ivan Itkin,255555,49.17,1,True,itkin i
1998_PA_Governor_DEM,DEM,Don Bailey,200451,38.57,1,False,bailey d
1998_PA_Governor_DEM,DEM,Bill Keisling,63696,12.26,1,False,keisling b
1998_RI_Governor_DEM,DEM,Myrth York,53561,82.89,2,True,york m
1998_RI_Governor_DEM,DEM,Jack Dennison Potter,11055,17.11,2,False,potter j
1998_SC_Senate_REP,REP,Bob Inglis,115029,74.6,1,True,inglis b
1998_SC_Senate_REP,REP,Stephen Brown,33530,21.7,1,False,brown s
1998_SC_Senate_REP,REP,Elton Legrand,5634,3.7,1,False,legrand e
1998_SD_Senate_REP,REP,Ron Schmidt,26540,52.01,1,True,schmidt r
1998_SD_Senate_REP,REP,Alan Aker,19200,37.62,1,False,aker a
1998_SD_Senate_REP,REP,John M. Sanders,5292,10.37,1,False,sanders j
1998_VT_Governor_REP,REP,Ruth Dwyer,30224,57.5,2,True,dwyer r
1998_VT_Governor_REP,REP,Bernie Rome,21196,40.3,2,False,rome b
1998_VT_Governor_REP,REP,Other,1111,2.1,2,False,other
1998_VT_Senate_REP,REP,Fred Tuttle,28355,53.69,3,True,tuttle f
1998_VT_Senate_REP,REP,Jack McMullen,23321,44.16,3,False,mcmullen j
1998_VT_Senate_REP,REP,Write-ins,1137,2.15,3,False,writeins
1998_WI_Governor_REP,REP,Tommy G. Thompson,229916,83.55,1,True,thompson t
1998_WI_Governor_REP,REP,Jeffrey A. Hyslop,45262,16.45,1,False,hyslop j
2000_CA_Senate_DEM,DEM,Dianne Feinstein,3759560,95.5,1,True,feinstein d
2000_CA_Senate_DEM,DEM,Michael Schmier,181104,4.5,1,False,schmier m
2000_CA_Senate_REP,REP,Tom Campbell,1697208,56.17,2,True,campbell t
2000_CA_Senate_REP,REP,Ray Haynes,679034,22.47,2,False,haynes r
2000_CA_Senate_REP,REP,Bill Horn,453630,15.01,2,False,horn b
2000_CA_Senate_REP,REP,John M. Brown,68415,2.26,2,False,brown j
2000_CA_Senate_REP,REP,Linh Dao,64559,2.14,2,False,dao l
2000_CA_Senate_REP,REP,James Peter Gough,58853,1.95,2,False,gough j
2000_FL_Senate_REP,REP,Bill McCollum,660592,81.13,1,True,mccollum b
2000_FL_Senate_REP,REP,Hamilton A. S. Bartlett,153613,18.87,1,False,bartlett h
2000_FL_Senate_DEM,DEM,Bill Nelson,692147,77.48,2,True,nelson b
2000_FL_Senate_DEM,DEM,Newall Jerome Daughtrey,105650,11.83,2,False,daughtrey n
2000_FL_Senate_DEM,DEM,David B. Higginbottom,95492,10.69,2,False,higginbottom d
2000_MN_Senate_REP,REP,Rod Grams,112335,89.11,2,True,grams r
2000_MN_Senate_REP,REP,William Paul Dahn,13728,10.89,2,False,dahn w
2000_MO_Governor_REP,REP,Jim Talent,296159,84.49,1,True,talent j
2000_MO_Governor_REP,REP,Jen Sievers,33674,9.61,1,False,sievers j
2000_MO_Governor_REP,REP,Elgar Macy,20681,5.9,1,False,macy e
2000_MO_Governor_DEM,DEM,Bob Holden,362457,100.0,2,True,holden b
2000_MO_Senate_DEM,DEM,Mel Carnahan,323841,78.2,1,True,carnahan m
2000_MO_Senate_DEM,DEM,Ronald Waggoner,90251,21.8,1,False,waggoner r
2000_MO_Senate_REP,REP,John Ashcroft,327442,89.6,2,True,ashcroft j
2000_MO_Senate_REP,REP,Marc Perkel,38103,10.4,2,False,perkel m
2000_MT_Governor_DEM,DEM,Mark O'Keefe,46294,48.04,1,True,okeefe m
2000_MT_Governor_DEM,DEM,Joseph Mazurek,34385,35.69,1,False,mazurek j
2000_MT_Governor_DEM,DEM,Mike Cooney,15677,16.27,1,False,cooney m
2000_MT_Governor_REP,REP,Judy Martz,64278,56.88,2,True,martz j
2000_MT_Governor_REP,REP,Rob Natelson,48738,43.12,2,False,natelson r
2000_MT_Senate_DEM,DEM,Brian Schweitzer,59189,66.18,1,True,schweitzer b
2000_MT_Senate_DEM,DEM,John Driscoll,30242,33.82,1,False,driscoll j
2000_MT_Senate_REP,REP,Conrad Burns,102125,100.0,2,True,burns c
2000_NC_Governor_DEM,DEM,Mike Easley,330764,58.86,1,True,easley m
2000_NC_Governor_DEM,DEM,Dennis A. Wicker,203723,36.25,1,False,wicker d
2000_NC_Governor_DEM,DEM,Bob Ayers,9224,1.64,1,False,ayers b
2000_NC_Governor_DEM,DEM,Ken Rogers,7998,1.42,1,False,rogers k
2000_NC_Governor_REP,REP,Richard Vinroot,142820,45.48,2,True,vinroot r
2000_NC_Governor_REP,REP,N. Leo Daughtry,116115,36.97,2,False,daughtry n
2000_NC_Governor_REP,REP,Charles Neely,48101,15.32,2,False,neely c
2000_NC_Governor_REP,REP,Art Manning,7019,2.23,2,False,manning a
2000_NE_Senate_DEM,DEM,Ben Nelson,105661,92.12,1,True,nelson b
2000_NE_Senate_DEM,DEM,Al Hamburg,8482,7.39,1,False,hamburg a
2000_NE_Senate_DEM,DEM,Write-ins,558,0.49,1,False,writeins
2000_NE_Senate_REP,REP,Don Stenberg,94394,49.99,2,True,stenberg d
2000_NE_Senate_REP,REP,Scott Moore,41120,21.77,2,False,moore s
2000_NE_Senate_REP,REP,David Hergert,32228,17.07,2,False,hergert d
2000_NE_Senate_REP,REP,George Grogan,8293,4.39,2,False,grogan g
2000_NE_Senate_REP,REP,John DeCamp,7469,3.96,2,False,decamp j
2000_NE_Senate_REP,REP,Elliott Rustad,5317,2.82,2,False,rustad e
2000_NE_Senate_REP,REP,Write-ins,21,0.01,2,False,writeins
2000_NH_Governor_DEM,DEM,Jeanne Shaheen,45249,60.41,1,True,shaheen j
2000_NH_Governor_DEM,DEM,Mark Fernald,28488,38.03,1,False,fernald m
2000_NH_Governor_DEM,DEM,Write-ins,1164,1.55,1,False,writeins
2000_NH_Governor_REP,REP,Gordon Humphrey,54134,51.86,2,True,humphrey g
2000_NH_Governor_REP,REP,Jim Squires,23582,22.59,2,False,squires j
2000_NH_Governor_REP,REP,Jeffrey R. Howard,21734,20.82,2,False,howard j
2000_NH_Governor_REP,REP,Fred Bramante,2500,2.39,2,False,bramante f
2000_NH_Governor_REP,REP,Write-ins,1851,1.77,2,False,writeins
2000_NH_Governor_REP,REP,Jim Marron,584,0.56,2,False,marron j
2000_NJ_Senate_DEM,DEM,Jon Corzine,251216,57.96,1,True,corzine j
2000_NJ_Senate_DEM,DEM,James Florio,182212,42.04,1,False,florio j
2000_NJ_Senate_REP,REP,Bob Franks,98370,35.7,2,True,franks b
2000_NJ_Senate_REP,REP,William Gormley,94010,34.1,2,False,gormley w
2000_NJ_Senate_REP,REP,James W. Treffinger,48674,17.7,2,False,treffinger j
2000_NJ_Senate_REP,REP,Murray Sabrin,34629,12.6,2,False,sabrin m
2000_NM_Senate_DEM,DEM,Jeff Bingaman,124887,100.0,1,True,bingaman j
2000_NM_Senate_REP,REP,Bill Redmond,43780,60.39,2,True,redmond b
2000_NM_Senate_REP,REP,Steve Pearce,15628,21.56,2,False,pearce s
2000_NM_Senate_REP,REP,William F. Davis,13083,18.05,2,False,davis w
2000_NV_Senate_REP,REP,John Ensign,95904,88.03,1,True,ensign j
2000_NV_Senate_REP,REP,Richard Hamzik,6202,5.69,1,False,hamzik r
2000_NV_Senate_REP,REP,None of these candidates,5290,4.86,1,False,candidates n
2000_NV_Senate_REP,REP,"Fernando Platin, Jr.",1543,1.42,1,False,platin f
2000_OH_Senate_REP,REP,Mike DeWine,1029860,79.51,1,True,dewine m
2000_OH_Senate_REP,REP,Ronald Richard Dickson,161185,12.44,1,False,dickson r
2000_OH_Senate_REP,REP,Frank Cremeans,104219,8.05,1,False,cremeans f
2000_OH_Senate_DEM,DEM,Ted Celeste,375205,43.86,2,True,celeste t
2000_OH_Senate_DEM,DEM,Marvin McMickle,208291,24.35,2,False,mcmickle m
2000_OH_Senate_DEM,DEM,Richard Cordray,202345,23.65,2,False,cordray r
2000_OH_Senate_DEM,DEM,Dan Radakovich,69620,8.14,2,False,radakovich d
2000_PA_Senate_REP,REP,Rick Santorum,545687,100.0,1,True,santorum r
2000_PA_Senate_DEM,DEM,Ron Klink,299219,40.73,2,True,klink r
2000_PA_Senate_DEM,DEM,Allyson Schwartz,194763,26.52,2,False,schwartz a
2000_PA_Senate_DEM,DEM,Tom Foley,184003,25.05,2,False,foley t
2000_PA_Senate_DEM,DEM,Bob Rovner,28031,3.82,2,False,rovner b
2000_PA_Senate_DEM,DEM,Murray Levin,18903,2.57,2,False,levin m
2000_PA_Senate_DEM,DEM,Phil Berg,9636,1.31,2,False,berg p
2000_RI_Senate_DEM,DEM,Robert Weygand,51769,57.49,1,True,weygand r
2000_RI_Senate_DEM,DEM,Richard A. Licht,38281,42.51,1,False,licht r
2000_TN_Senate_REP,REP,Bill Frist,186882,100.0,1,True,frist b
2000_TN_Senate_DEM,DEM,Jeff Clark,64851,34.23,2,True,clark j
2000_TN_Senate_DEM,DEM,John Jay Hooker,64041,33.81,2,False,hooker j
2000_TN_Senate_DEM,DEM,Mary Taylor-Shelby,28604,15.1,2,False,taylorshelby m
2000_TN_Senate_DEM,DEM,Shannon Wood,25372,13.39,2,False,wood s
2000_TN_Senate_DEM,DEM,James Looney,6354,3.35,2,False,looney j
2000_TN_Senate_DEM,DEM,Write-ins,218,0.12,2,False,writeins
2000_TX_Senate_REP,REP,Kay Bailey Hutchison,955033,100.0,1,True,hutchison k
2000_TX_Senate_DEM,DEM,Gene Kelly,143366,58.43,3,True,kelly g
2000_TX_Senate_DEM,DEM,Charles Gandy,101984,41.57,3,False,gandy c
2000_UT_Governor_REP,REP,Mike Leavitt,122289,61.76,1,True,leavitt m
2000_UT_Governor_REP,REP,Glen Davis,75719,38.24,1,False,davis g
2000_VT_Senate_DEM,DEM,Ed Flanagan,17440,49.24,1,True,flanagan e
2000_VT_Senate_DEM,DEM,Jan Backus,16444,46.43,1,False,backus j
2000_VT_Senate_DEM,DEM,Write-ins,1533,4.33,1,False,writeins
2000_VT_Senate_REP,REP,Jim Jeffords,60234,77.79,2,True,jeffords j
2000_VT_Senate_REP,REP,Rick Hubbard,15991,20.65,2,False,hubbard r
2000_VT_Senate_REP,REP,Write-ins,1204,1.55,2,False,writeins
2000_WV_Governor_DEM,DEM,Bob Wise,174292,63.13,1,True,wise b
2000_WV_Governor_DEM,DEM,Jim Lees,101774,36.87,1,False,lees j
2000_WV_Governor_REP,REP,Cecil Underwood,87190,80.88,2,True,underwood c
2000_WV_Governor_REP,REP,Joseph Oliverio,11590,10.75,2,False,oliverio j
2000_WV_Governor_REP,REP,Donna H. McCase,5902,4.48,2,False,mccase d
2000_WV_Governor_REP,REP,Larry Eugene Butcher,3117,2.89,2,False,butcher l
2000_WY_Senate_DEM,DEM,Mel Logan,16530,64.59,1,True,logan m
2000_WY_Senate_DEM,DEM,Sheldon Sumey,9062,35.41,1,False,sumey s
2000_WY_Senate_REP,REP,Craig Thomas,68132,100.0,2,True,thomas c
2002_AL_Governor_DEM,DEM,Don Siegelman,331571,76.17,1,True,siegelman d
2002_AL_Governor_DEM,DEM,Charles Bishop,80193,18.42,1,False,bishop c
2002_AL_Governor_DEM,DEM,"Mark ""Rodeo Clown"" Townsend",9890,2.27,1,False,townsend m
2002_AL_Governor_DEM,DEM,Gladys Riddle,9246,2.12,1,False,riddle g
2002_AL_Governor_DEM,DEM,Blake W. Harper III,4410,1.01,1,False,harper b
2002_AL_Governor_REP,REP,Bob Riley,262851,73.53,2,True,riley b
2002_AL_Governor_REP,REP,Steve Windom,63775,17.84,2,False,windom s
2002_AL_Governor_REP,REP,Tim James,30871,8.64,2,False,james t
2002_AL_Senate_DEM,DEM,Susan Parker,176708,65.15,2,True,parker s
2002_AL_Senate_DEM,DEM,Julian L. McPhillips,94540,34.85,2,False,mcphillips j
2002_AR_Governor_DEM,DEM,Jimmie Lou Fisher,176126,63.11,1,True,fisher j
2002_AR_Governor_DEM,DEM,Joe Holmes,77516,27.77,1,False,holmes j
2002_AR_Governor_DEM,DEM,Jim Billie,25455,9.12,1,False,billie j
